id,state,district,city,lat,lon,street_name,road_type,time_of_day,day_of_week,crime_rate,lighting_level,crowd_density,cctv_count,distance_to_police_m,recent_reports,population_density_per_km2,safety_score,is_safe
3864,Maharashtra,Nashik,Nashik,19.975805,73.802373,Market Road 5,Market Street,Afternoon,Monday,0.15,0.942,0.716,3,536,0,8430,79.19,safe
3865,Maharashtra,Nashik,Nashik,19.996174,73.784196,Shivaji Path 975,Alley,Afternoon,Thursday,0.261,0.586,0.339,2,951,1,5395,41.84,medium
3866,Maharashtra,Nashik,Nashik,20.018744,73.771814,MG Road 441,Residential,Morning,Sunday,0.132,0.805,0.475,2,1004,2,6593,56.64,medium
3867,Maharashtra,Nashik,Nashik,19.968934,73.820307,Market Road 549,Market Street,Night,Monday,0.09,0.55,0.602,7,150,1,8992,58.84,medium
3868,Maharashtra,Nashik,Nashik,19.941536,73.837416,Hospital Road 890,College Area,Evening,Sunday,0.365,0.889,0.812,4,785,2,7874,59.59,medium
3869,Maharashtra,Nashik,Nashik,20.054795,73.824175,Station Road 509,Market Street,Afternoon,Friday,0.0,0.768,0.715,6,403,0,8723,84.48,safe
3870,Maharashtra,Nashik,Nashik,20.040565,73.690358,School Street 295,Residential,Afternoon,Thursday,0.338,0.767,0.293,3,746,1,7698,51.66,medium
3871,Maharashtra,Nashik,Nashik,20.058399,73.849283,School Street 744,Highway,Afternoon,Friday,0.066,0.975,0.568,5,1916,0,7891,79.67,safe
3872,Maharashtra,Nashik,Nashik,19.939531,73.87511,Nehru Road 15,College Area,Night,Monday,0.072,0.583,0.348,6,447,0,7991,58.14,medium
3873,Maharashtra,Nashik,Nashik,20.021519,73.814351,Industrial Area 663,Main Road,Night,Monday,0.193,0.593,0.329,5,813,3,6772,37.05,not safe
3874,Maharashtra,Nashik,Nashik,19.922508,73.796286,Main Street 133,College Area,Evening,Tuesday,0.151,0.571,0.88,6,462,0,9282,74.03,safe
3875,Maharashtra,Nashik,Nashik,19.959778,73.864012,Temple Street 688,Highway,Night,Tuesday,0.131,0.713,0.242,8,1934,0,7688,56.06,medium
3876,Maharashtra,Nashik,Nashik,19.964823,73.868495,IT Park 209,College Area,Afternoon,Wednesday,0.175,0.868,0.799,3,683,2,7752,68.52,medium
3877,Maharashtra,Nashik,Nashik,20.023667,73.772911,Main Street 784,Highway,Evening,Friday,0.197,0.811,0.789,7,1550,0,5329,75.89,safe
3878,Maharashtra,Nashik,Nashik,19.926169,73.748807,School Street 655,Residential,Morning,Tuesday,0.1,0.695,0.497,2,583,1,8496,62.4,medium
3879,Maharashtra,Nashik,Nashik,19.923242,73.885518,Main Street 874,Residential,Afternoon,Monday,0.107,0.64,0.388,1,1470,0,8703,55.7,medium
3880,Maharashtra,Nashik,Nashik,19.93514,73.805838,Market Road 989,Main Road,Morning,Sunday,0.163,1.0,0.903,8,417,0,9862,96.09,safe
3881,Maharashtra,Nashik,Nashik,20.049751,73.738359,Railway Station Road 346,Residential,Night,Friday,0.061,0.506,0.19,5,719,0,9373,46.52,medium
3882,Maharashtra,Nashik,Nashik,19.987768,73.765059,Main Street 493,College Area,Evening,Sunday,0.173,0.709,0.775,4,672,1,5014,65.67,medium
3883,Maharashtra,Nashik,Nashik,19.960362,73.796748,College Road 365,Residential,Evening,Tuesday,0.0,0.65,0.594,2,767,1,7221,58.3,medium
3884,Maharashtra,Nashik,Nashik,19.973119,73.692513,Commercial Complex 826,Main Road,Evening,Saturday,0.196,0.777,0.968,7,479,1,5205,77.01,safe
3885,Maharashtra,Nashik,Nashik,20.052181,73.768707,MG Road 933,Market Street,Morning,Monday,0.148,0.76,0.761,7,246,1,5711,80.05,safe
3886,Maharashtra,Nashik,Nashik,19.979484,73.886131,Gandhi Chowk 150,Highway,Afternoon,Friday,0.208,1.0,0.555,5,613,1,7582,77.3,safe
3887,Maharashtra,Nashik,Nashik,19.947354,73.727985,School Street 199,Alley,Evening,Monday,0.154,0.489,0.636,0,2266,1,9773,35.32,not safe
3888,Maharashtra,Nashik,Nashik,20.087048,73.869321,Industrial Area 874,Alley,Night,Monday,0.304,0.09,0.0,4,1045,1,9299,10.91,not safe
3889,Maharashtra,Nashik,Nashik,20.00545,73.867902,Hospital Road 795,Alley,Afternoon,Tuesday,0.034,0.466,0.183,1,988,1,5942,40.85,medium
3890,Maharashtra,Nashik,Nashik,20.065884,73.850247,Nehru Road 636,College Area,Night,Sunday,0.074,0.539,0.317,3,579,1,7910,46.2,medium
3891,Maharashtra,Nashik,Nashik,19.942282,73.713141,College Road 763,Main Road,Night,Friday,0.076,0.718,0.118,5,399,0,9414,56.53,medium
3892,Maharashtra,Nashik,Nashik,19.950399,73.88949,Railway Station Road 397,Highway,Evening,Tuesday,0.103,0.787,0.589,7,536,0,7820,79.19,safe
3893,Maharashtra,Nashik,Nashik,19.960887,73.869916,Station Road 38,Alley,Afternoon,Monday,0.117,0.449,0.196,2,1268,0,9061,43.3,medium
3894,Maharashtra,Nashik,Nashik,19.987515,73.76795,Housing Society 18,College Area,Evening,Saturday,0.101,0.946,0.766,3,317,0,7826,78.86,safe
3895,Maharashtra,Nashik,Nashik,19.902736,73.872271,Industrial Area 426,College Area,Morning,Wednesday,0.0,0.909,0.898,6,569,0,5945,93.84,safe
3896,Maharashtra,Nashik,Nashik,19.919752,73.862467,Railway Station Road 88,Main Road,Morning,Friday,0.0,0.809,0.519,7,750,0,6068,85.36,safe
3897,Maharashtra,Nashik,Nashik,19.951195,73.856629,Hospital Road 575,Residential,Afternoon,Thursday,0.054,0.798,0.565,4,1161,0,6147,70.82,safe
3898,Maharashtra,Nashik,Nashik,19.99557,73.880078,Bus Stand 567,Market Street,Evening,Monday,0.166,0.708,1.0,4,489,0,9608,75.28,safe
3899,Maharashtra,Nashik,Nashik,19.899085,73.836719,Station Road 806,College Area,Evening,Tuesday,0.116,0.781,0.932,6,564,1,9465,75.87,safe
3900,Maharashtra,Nashik,Nashik,19.961494,73.780261,Temple Street 550,Alley,Evening,Monday,0.209,0.424,0.551,3,1164,0,5236,44.03,medium
3901,Maharashtra,Nashik,Nashik,20.03721,73.813665,Main Street 57,Highway,Afternoon,Saturday,0.087,1.0,0.49,8,756,0,7161,88.41,safe
3902,Maharashtra,Nashik,Nashik,20.019042,73.709329,Market Road 836,Alley,Afternoon,Wednesday,0.221,0.511,0.167,1,1475,0,7724,38.61,not safe
3903,Maharashtra,Nashik,Nashik,20.012376,73.841638,Industrial Area 871,Alley,Morning,Friday,0.294,0.543,0.447,1,2181,0,5322,42.2,medium
3904,Maharashtra,Nashik,Nashik,20.007119,73.74561,Housing Society 77,Alley,Evening,Saturday,0.138,0.35,0.47,0,1576,0,7281,36.13,not safe
3905,Maharashtra,Nashik,Nashik,20.083779,73.77196,Temple Street 417,Residential,Morning,Wednesday,0.153,0.809,0.514,1,611,0,6572,67.36,medium
3906,Maharashtra,Nashik,Nashik,19.923328,73.786265,Industrial Area 190,College Area,Morning,Sunday,0.199,0.727,0.756,5,717,0,6032,78.24,safe
3907,Maharashtra,Nashik,Nashik,19.954933,73.746503,Park Lane 954,Market Street,Morning,Wednesday,0.175,0.961,0.85,5,480,0,5100,86.88,safe
3908,Maharashtra,Nashik,Nashik,20.062604,73.763116,Main Street 98,Highway,Evening,Wednesday,0.126,0.83,0.625,9,1649,0,6769,77.72,safe
3909,Maharashtra,Nashik,Nashik,19.971417,73.696462,Main Street 188,Market Street,Afternoon,Friday,0.226,0.945,0.534,7,432,0,5146,79.87,safe
3910,Maharashtra,Nashik,Nashik,20.034021,73.692466,College Road 238,Residential,Evening,Wednesday,0.232,0.796,0.806,1,698,1,7466,58.07,medium
3911,Maharashtra,Nashik,Nashik,20.027786,73.714728,School Street 773,Market Street,Morning,Sunday,0.205,0.834,0.598,3,344,0,6449,75.44,safe
3912,Maharashtra,Nashik,Nashik,20.024053,73.835165,School Street 958,Market Street,Evening,Friday,0.188,0.74,1.0,3,529,0,5048,73.72,safe
3913,Maharashtra,Nashik,Nashik,19.961694,73.884187,Temple Street 103,Alley,Morning,Wednesday,0.147,0.45,0.218,2,1769,0,6025,42.36,medium
3914,Maharashtra,Nashik,Nashik,19.955739,73.849443,IT Park 96,College Area,Evening,Wednesday,0.254,0.862,0.954,6,666,0,9596,78.68,safe
3915,Maharashtra,Nashik,Nashik,19.942072,73.812591,Station Road 141,Residential,Morning,Friday,0.157,0.79,0.232,2,1096,1,9438,55.2,medium
3916,Maharashtra,Nashik,Nashik,19.946994,73.85116,MG Road 110,Alley,Morning,Thursday,0.213,0.477,0.094,3,1092,3,9631,28.45,not safe
3917,Maharashtra,Nashik,Nashik,20.089793,73.852873,Housing Society 416,Market Street,Morning,Wednesday,0.294,0.817,0.579,6,351,1,9064,71.43,safe
3918,Maharashtra,Nashik,Nashik,20.091193,73.735226,Gandhi Chowk 606,Market Street,Afternoon,Monday,0.047,0.811,0.784,4,479,0,9693,82.15,safe
3919,Maharashtra,Nashik,Nashik,19.932484,73.799604,Industrial Area 173,Main Road,Morning,Saturday,0.133,1.0,0.874,5,589,0,7710,91.04,safe
3920,Maharashtra,Nashik,Nashik,19.988368,73.769359,MG Road 482,Main Road,Afternoon,Tuesday,0.06,0.935,0.811,4,530,0,6928,87.14,safe
3921,Maharashtra,Nashik,Nashik,19.987077,73.799823,Hospital Road 245,Alley,Morning,Saturday,0.29,0.325,0.462,1,2403,1,6069,32.16,not safe
3922,Maharashtra,Nashik,Nashik,19.951075,73.885644,Hospital Road 897,Highway,Afternoon,Thursday,0.047,0.886,0.492,9,538,0,6044,89.39,safe
3923,Maharashtra,Nashik,Nashik,19.951653,73.715746,School Street 244,Residential,Night,Tuesday,0.264,0.409,0.349,4,511,1,6184,35.73,not safe
3924,Maharashtra,Nashik,Nashik,19.954508,73.862177,Commercial Complex 198,Market Street,Evening,Wednesday,0.307,0.591,1.0,4,225,2,7631,59.44,medium
3925,Maharashtra,Nashik,Nashik,19.984397,73.697217,Park Lane 415,Market Street,Night,Friday,0.186,0.506,0.241,5,585,1,7182,42.47,medium
3926,Maharashtra,Nashik,Nashik,19.926896,73.825332,Temple Street 276,Main Road,Morning,Saturday,0.0,1.0,0.477,6,555,0,7663,88.76,safe
3927,Maharashtra,Nashik,Nashik,19.962528,73.758307,IT Park 262,College Area,Night,Monday,0.025,0.536,0.496,7,482,1,7414,57.66,medium
3928,Maharashtra,Nashik,Nashik,19.96195,73.793174,Main Street 416,Market Street,Afternoon,Saturday,0.044,0.923,1.0,4,505,0,8849,89.23,safe
3929,Maharashtra,Nashik,Nashik,19.998545,73.763324,Market Road 708,Main Road,Afternoon,Sunday,0.17,0.896,0.882,6,387,0,6043,88.0,safe
3930,Maharashtra,Nashik,Nashik,20.062286,73.818625,Main Street 991,College Area,Afternoon,Tuesday,0.13,0.985,0.819,6,592,0,9201,88.15,safe
3931,Maharashtra,Nashik,Nashik,20.065047,73.84398,Station Road 237,Main Road,Morning,Saturday,0.206,0.854,0.833,5,465,0,5281,85.0,safe
3932,Maharashtra,Nashik,Nashik,19.917767,73.707741,College Road 701,Alley,Afternoon,Tuesday,0.186,0.473,0.107,3,1243,2,6413,31.67,not safe
3933,Maharashtra,Nashik,Nashik,20.085533,73.749733,Market Road 983,Residential,Morning,Saturday,0.119,0.687,0.272,5,903,0,8363,65.03,medium
3934,Maharashtra,Nashik,Nashik,20.045927,73.794318,Nehru Road 735,Residential,Morning,Thursday,0.073,0.759,0.509,2,1042,2,5979,57.76,medium
3935,Maharashtra,Nashik,Nashik,20.086853,73.758785,Main Street 350,Main Road,Night,Tuesday,0.109,0.581,0.331,5,238,0,8260,57.18,medium
3936,Maharashtra,Nashik,Nashik,20.075513,73.713764,Park Lane 742,College Area,Morning,Sunday,0.181,0.796,0.599,4,503,0,6796,76.94,safe
3937,Maharashtra,Nashik,Nashik,19.941397,73.74973,Housing Society 333,Alley,Night,Saturday,0.338,0.17,0.0,1,1535,2,8311,0.0,not safe
3938,Maharashtra,Nashik,Nashik,19.973375,73.702527,Hospital Road 697,Highway,Night,Saturday,0.0,0.762,0.312,5,1764,0,7919,58.97,medium
3939,Maharashtra,Nashik,Nashik,19.962508,73.761116,Nehru Road 879,College Area,Afternoon,Tuesday,0.214,1.0,0.993,4,532,1,7022,81.78,safe
3940,Maharashtra,Nashik,Nashik,19.980151,73.750422,Commercial Complex 362,Main Road,Afternoon,Thursday,0.308,1.0,0.577,6,760,0,6382,78.5,safe
3941,Maharashtra,Nashik,Nashik,19.933988,73.864399,Bus Stand 972,Highway,Night,Monday,0.132,0.565,0.045,6,1304,0,9109,48.54,medium
3942,Maharashtra,Nashik,Nashik,19.927453,73.872182,Market Road 4,Alley,Night,Tuesday,0.174,0.021,0.0,0,2172,0,9867,7.3,not safe
3943,Maharashtra,Nashik,Nashik,20.059448,73.747365,Station Road 801,Residential,Night,Friday,0.18,0.535,0.009,3,1231,0,7326,34.5,not safe
3944,Maharashtra,Nashik,Nashik,20.027783,73.735671,Temple Street 209,Alley,Morning,Wednesday,0.15,0.547,0.382,4,2411,0,9490,49.81,medium
3945,Maharashtra,Nashik,Nashik,19.990389,73.79292,Park Lane 291,Highway,Afternoon,Thursday,0.13,1.0,0.795,9,979,0,6735,93.61,safe
3946,Maharashtra,Nashik,Nashik,20.096726,73.717313,MG Road 485,Market Street,Morning,Friday,0.087,0.756,0.885,3,247,0,7656,83.25,safe
3947,Maharashtra,Nashik,Nashik,19.907459,73.886575,Railway Station Road 357,Highway,Afternoon,Thursday,0.189,1.0,0.618,9,1037,0,6223,88.0,safe
3948,Maharashtra,Nashik,Nashik,19.919695,73.79415,Nehru Road 705,Highway,Night,Thursday,0.0,0.584,0.302,5,1212,1,8533,52.08,medium
3949,Maharashtra,Nashik,Nashik,19.927216,73.823563,Market Road 165,Alley,Afternoon,Thursday,0.171,0.474,0.243,3,904,3,6442,31.56,not safe
3950,Maharashtra,Nashik,Nashik,20.001707,73.695125,Park Lane 18,Main Road,Night,Thursday,0.186,0.344,0.61,8,419,3,7119,43.12,medium
3951,Maharashtra,Nashik,Nashik,20.054927,73.733444,Shivaji Path 972,Market Street,Afternoon,Monday,0.185,1.0,0.736,4,418,1,9333,77.08,safe
3952,Maharashtra,Nashik,Nashik,19.900938,73.737686,Market Road 739,Highway,Evening,Saturday,0.152,0.89,0.829,7,1789,0,7459,78.83,safe
3953,Maharashtra,Nashik,Nashik,20.085972,73.867091,Main Street 279,College Area,Evening,Saturday,0.098,0.764,0.967,6,593,1,7774,76.53,safe
3954,Maharashtra,Nashik,Nashik,20.030078,73.83551,Commercial Complex 21,Residential,Morning,Tuesday,0.3,0.495,0.289,3,1474,0,7137,49.29,medium
3955,Maharashtra,Nashik,Nashik,20.017915,73.763954,Temple Street 259,Main Road,Afternoon,Saturday,0.056,0.881,0.576,8,946,0,6554,85.13,safe
3956,Maharashtra,Nashik,Nashik,19.958475,73.754234,Bus Stand 542,Residential,Afternoon,Monday,0.146,0.71,0.583,1,1133,0,7215,61.87,medium
3957,Maharashtra,Nashik,Nashik,19.927372,73.851923,Industrial Area 787,College Area,Night,Friday,0.222,0.578,0.425,5,540,0,5395,53.09,medium
3958,Maharashtra,Nashik,Nashik,19.996326,73.842876,Industrial Area 2,Alley,Afternoon,Tuesday,0.196,0.626,0.674,3,1740,1,8353,49.05,medium
3959,Maharashtra,Nashik,Nashik,20.096528,73.877356,Main Street 751,Highway,Night,Wednesday,0.127,0.634,0.179,8,1071,0,9318,57.27,medium
3960,Maharashtra,Nashik,Nashik,19.95356,73.82092,Market Road 601,Main Road,Night,Saturday,0.074,0.649,0.225,4,515,0,5607,54.93,medium
3961,Maharashtra,Nashik,Nashik,20.029601,73.749725,Housing Society 99,Alley,Night,Friday,0.315,0.223,0.0,3,2298,0,9527,12.62,not safe
3962,Maharashtra,Nashik,Nashik,20.013475,73.870382,Nehru Road 912,Main Road,Evening,Monday,0.129,0.789,0.737,8,836,0,5942,79.41,safe
3963,Maharashtra,Nashik,Nashik,19.934003,73.791754,Industrial Area 366,Alley,Afternoon,Friday,0.409,0.516,0.37,4,1768,1,9824,35.19,not safe
3964,Maharashtra,Nashik,Nashik,20.046363,73.827048,Industrial Area 505,Main Road,Night,Friday,0.329,0.457,0.501,8,804,0,7940,52.55,medium
3965,Maharashtra,Nashik,Nashik,20.053008,73.887163,MG Road 707,Residential,Morning,Friday,0.071,0.654,0.387,4,597,1,8176,62.97,medium
3966,Maharashtra,Nashik,Nashik,19.92489,73.823773,Park Lane 237,Alley,Morning,Tuesday,0.228,0.357,0.185,2,1451,1,5922,33.53,not safe
3967,Maharashtra,Nashik,Nashik,19.955337,73.732328,Railway Station Road 423,Market Street,Morning,Monday,0.02,0.762,0.525,7,447,0,9231,83.22,safe
3968,Maharashtra,Nashik,Nashik,20.093215,73.695828,School Street 452,College Area,Afternoon,Tuesday,0.145,0.769,0.953,7,697,0,6371,85.95,safe
3969,Maharashtra,Nashik,Nashik,20.04345,73.815388,Nehru Road 224,Highway,Morning,Monday,0.165,0.725,0.334,6,1847,0,5689,69.62,medium
3970,Maharashtra,Nashik,Nashik,20.001879,73.803877,Market Road 12,Market Street,Night,Monday,0.145,0.716,0.468,6,351,0,8672,61.16,medium
3971,Maharashtra,Nashik,Nashik,20.077416,73.723708,Market Road 659,Market Street,Night,Tuesday,0.103,0.545,0.798,3,326,1,5745,55.37,medium
3972,Maharashtra,Nashik,Nashik,19.96727,73.799457,College Road 349,Main Road,Morning,Monday,0.015,0.882,0.761,8,651,0,7857,93.57,safe
3973,Maharashtra,Nashik,Nashik,19.96245,73.719009,Market Road 811,Market Street,Afternoon,Monday,0.315,0.821,1.0,7,165,3,6982,69.75,medium
3974,Maharashtra,Nashik,Nashik,20.052693,73.76743,Bus Stand 706,Highway,Afternoon,Saturday,0.229,1.0,0.635,7,1340,0,8429,82.63,safe
3975,Maharashtra,Nashik,Nashik,19.909268,73.744658,MG Road 949,Alley,Afternoon,Sunday,0.207,0.408,0.435,2,1277,1,8637,39.3,not safe
3976,Maharashtra,Nashik,Nashik,20.074398,73.781676,IT Park 909,Highway,Morning,Monday,0.061,0.977,0.592,6,1196,0,7388,87.45,safe
3977,Maharashtra,Nashik,Nashik,19.991013,73.773358,Hospital Road 597,Main Road,Evening,Monday,0.0,0.704,0.858,4,265,1,7991,75.43,safe
3978,Maharashtra,Nashik,Nashik,19.96312,73.716376,IT Park 714,Highway,Evening,Sunday,0.252,0.723,0.722,7,985,1,9461,68.53,medium
3979,Maharashtra,Nashik,Nashik,20.014877,73.692312,Railway Station Road 570,College Area,Afternoon,Monday,0.12,0.897,0.494,3,422,0,9640,76.09,safe
3980,Maharashtra,Nashik,Nashik,20.080292,73.880953,Main Street 643,Market Street,Morning,Saturday,0.139,0.781,0.747,3,191,0,6676,79.84,safe
3981,Maharashtra,Nashik,Nashik,19.972266,73.758876,Market Road 198,Main Road,Afternoon,Tuesday,0.015,1.0,0.623,6,358,0,6961,90.22,safe
3982,Maharashtra,Nashik,Nashik,19.968374,73.690229,Station Road 751,Main Road,Afternoon,Sunday,0.003,0.905,0.651,5,455,0,9285,86.78,safe
3983,Maharashtra,Nashik,Nashik,19.996429,73.822064,Nehru Road 203,Main Road,Evening,Thursday,0.201,0.759,0.997,8,503,1,5651,78.37,safe
3984,Maharashtra,Nashik,Nashik,20.059991,73.827926,Station Road 678,Alley,Afternoon,Friday,0.166,0.602,0.399,1,1564,2,9410,36.73,not safe
3985,Maharashtra,Nashik,Nashik,20.018375,73.860916,Park Lane 33,Residential,Afternoon,Wednesday,0.127,0.857,0.555,2,1123,0,8769,67.1,medium
3986,Maharashtra,Nashik,Nashik,20.068514,73.775359,Temple Street 855,College Area,Night,Tuesday,0.145,0.539,0.495,3,760,0,6301,51.73,medium
3987,Maharashtra,Nashik,Nashik,19.912226,73.780166,College Road 854,Main Road,Night,Thursday,0.293,0.616,0.415,8,486,0,7072,57.48,medium
3988,Maharashtra,Nashik,Nashik,20.045718,73.754417,MG Road 176,Highway,Morning,Friday,0.195,0.929,0.533,5,559,0,8202,82.74,safe
3989,Maharashtra,Nashik,Nashik,19.949125,73.746943,Gandhi Chowk 701,Alley,Morning,Monday,0.278,0.341,0.244,0,1993,2,8371,22.1,not safe
3990,Maharashtra,Nashik,Nashik,20.079244,73.861297,Gandhi Chowk 217,Residential,Afternoon,Thursday,0.131,0.843,0.523,3,584,2,9657,60.19,medium
3991,Maharashtra,Nashik,Nashik,19.923605,73.748698,Main Street 446,Main Road,Afternoon,Wednesday,0.015,0.996,0.776,4,824,0,8174,87.85,safe
3992,Maharashtra,Nashik,Nashik,20.00225,73.869508,Hospital Road 731,Market Street,Evening,Thursday,0.007,0.794,1.0,6,264,0,8952,86.32,safe
3993,Maharashtra,Nashik,Nashik,20.01714,73.747554,Gandhi Chowk 849,Market Street,Afternoon,Thursday,0.185,0.627,0.991,6,394,0,5603,80.97,safe
3994,Maharashtra,Nashik,Nashik,20.0819,73.874141,IT Park 177,Market Street,Night,Wednesday,0.126,0.455,0.559,5,441,4,8527,35.07,not safe
3995,Maharashtra,Nashik,Nashik,20.060182,73.778638,Industrial Area 267,Market Street,Afternoon,Saturday,0.158,0.898,1.0,4,382,1,9868,80.8,safe
3996,Maharashtra,Nashik,Nashik,19.898811,73.814,MG Road 201,Alley,Evening,Thursday,0.117,0.406,0.749,1,2359,2,8767,33.12,not safe
3997,Maharashtra,Nashik,Nashik,20.006592,73.729563,School Street 477,Residential,Morning,Sunday,0.28,0.589,0.362,1,1409,0,6563,51.02,medium
3998,Maharashtra,Nashik,Nashik,20.004897,73.714829,Park Lane 923,Residential,Afternoon,Saturday,0.219,0.822,0.416,1,877,1,7145,55.41,medium
3999,Maharashtra,Nashik,Nashik,19.908797,73.845149,School Street 973,Residential,Night,Thursday,0.082,0.389,0.346,5,1001,2,6725,34.68,not safe
4000,Maharashtra,Nashik,Nashik,20.048055,73.826597,Park Lane 55,Market Street,Afternoon,Friday,0.419,0.87,0.584,5,260,2,6241,61.06,medium
4001,Maharashtra,Thane,Thane,19.147027,73.025162,Shivaji Path 819,Main Road,Afternoon,Monday,0.26,0.912,0.628,7,903,0,14164,79.55,safe
4002,Maharashtra,Thane,Thane,19.126644,73.068399,Hospital Road 879,Market Street,Morning,Tuesday,0.28,0.722,0.647,6,308,1,14894,71.05,safe
4003,Maharashtra,Thane,Thane,19.244729,73.008379,School Street 566,Residential,Evening,Friday,0.085,0.69,0.384,2,596,0,17213,58.4,medium
4004,Maharashtra,Thane,Thane,19.282061,73.012791,School Street 96,Highway,Evening,Wednesday,0.066,0.832,0.812,10,1208,0,14408,87.02,safe
4005,Maharashtra,Thane,Thane,19.154019,72.992627,School Street 140,Main Road,Morning,Thursday,0.181,0.682,0.65,9,750,0,14152,82.37,safe
4006,Maharashtra,Thane,Thane,19.271898,73.033481,Bus Stand 871,Main Road,Afternoon,Sunday,0.196,1.0,0.677,5,852,0,13743,81.9,safe
4007,Maharashtra,Thane,Thane,19.311825,72.882677,Shivaji Path 716,College Area,Morning,Friday,0.0,0.791,0.687,8,697,0,13906,89.03,safe
4008,Maharashtra,Thane,Thane,19.304801,72.984025,Park Lane 640,Alley,Morning,Thursday,0.182,0.44,0.346,3,2065,0,15378,43.96,medium
4009,Maharashtra,Thane,Thane,19.176822,73.044895,School Street 83,College Area,Evening,Thursday,0.127,0.727,1.0,4,472,2,15943,68.01,medium
4010,Maharashtra,Thane,Thane,19.125245,72.893581,Gandhi Chowk 698,Highway,Evening,Monday,0.087,0.824,0.416,7,642,0,13397,76.6,safe
4011,Maharashtra,Thane,Thane,19.204727,72.967795,Station Road 784,Residential,Morning,Sunday,0.055,0.799,0.359,6,584,0,17097,74.58,safe
4012,Maharashtra,Thane,Thane,19.317662,72.914322,MG Road 884,College Area,Morning,Monday,0.085,0.907,0.959,4,352,0,16591,90.55,safe
4013,Maharashtra,Thane,Thane,19.145399,72.919922,Industrial Area 169,College Area,Morning,Monday,0.237,0.972,0.797,6,461,1,14587,81.82,safe
4014,Maharashtra,Thane,Thane,19.174107,73.051132,Nehru Road 493,Residential,Night,Sunday,0.365,0.285,0.104,3,1009,1,16601,20.71,not safe
4015,Maharashtra,Thane,Thane,19.265756,72.919565,School Street 664,Highway,Morning,Sunday,0.246,0.919,0.394,9,627,0,13341,83.84,safe
4016,Maharashtra,Thane,Thane,19.158142,73.022276,MG Road 737,Main Road,Evening,Wednesday,0.22,0.836,1.0,8,302,1,15643,80.79,safe
4017,Maharashtra,Thane,Thane,19.152058,72.935116,Commercial Complex 689,Residential,Evening,Sunday,0.0,0.61,0.585,4,1482,1,14977,56.54,medium
4018,Maharashtra,Thane,Thane,19.127986,73.026241,Temple Street 268,Main Road,Morning,Friday,0.123,0.858,0.592,6,368,0,14066,84.76,safe
4019,Maharashtra,Thane,Thane,19.276492,72.989962,Park Lane 615,College Area,Night,Wednesday,0.387,0.707,0.398,7,771,0,16900,52.67,medium
